0	0	0	0	0	0	0	0	4126310025651505e-26	1202777820298077e-26	0	3.9565587862554543	0.00809211276895699	0.002261631491806524	3267623316738658e-26	4616057973748825e-26	412573773168705e-25	0.008282708785568643	0.0033631195658380356	0	0.0021040116232769724	29579705682104766e-27	44028497863132803e-27	8147720785157241e-24	8996030586180437e-24	1.161245329417234	12788914585530332e-27	0.00016206626717895487
0	0	0	0	0	0	0	0	4126310025651505e-26	1202777820298077e-26	0	3.9565587862554543	0.00809211276895699	0.002261631491806524	3267623316738658e-26	4616057973748825e-26	412573773168705e-25	0.008282708785568643	0.0033631195658380356	0	0.0021040116232769724	29579705682104766e-27	44028497863132803e-27	8147720785157241e-24	8996030586180437e-24	1.161245329417234	12788914585530332e-27	0.00016206626717895487
0	0	0	0	0	0	0	0	4126310025651505e-26	1202777820298077e-26	0	3.9565587862554543	0.00809211276895699	0.002261631491806524	3267623316738658e-26	4616057973748825e-26	412573773168705e-25	0.008282708785568643	0.0033631195658380356	0	0.0021040116232769724	29579705682104766e-27	44028497863132803e-27	8147720785157241e-24	8996030586180437e-24	1.161245329417234	12788914585530332e-27	0.00016206626717895487
0	0	0	0	0	0	0	0	4126310025651505e-26	1202777820298077e-26	0	3.9565587862554543	0.00809211276895699	0.002261631491806524	3267623316738658e-26	4616057973748825e-26	412573773168705e-25	0.008282708785568643	0.0033631195658380356	0	0.0021040116232769724	29579705682104766e-27	44028497863132803e-27	8147720785157241e-24	8996030586180437e-24	1.161245329417234	12788914585530332e-27	0.00016206626717895487
0	0	0	0	0	0	0	0	4126310025651505e-26	1202777820298077e-26	0	3.9565587862554543	0.00809211276895699	0.002261631491806524	3267623316738658e-26	4616057973748825e-26	412573773168705e-25	0.008282708785568643	0.0033631195658380356	0	0.0021040116232769724	29579705682104766e-27	44028497863132803e-27	8147720785157241e-24	8996030586180437e-24	1.161245329417234	12788914585530332e-27	0.00016206626717895487
0	0	0	0	0	0	0	0	4126310025651505e-26	1202777820298077e-26	0	3.9565587862554543	0.00809211276895699	0.002261631491806524	3267623316738658e-26	4616057973748825e-26	412573773168705e-25	0.008282708785568643	0.0033631195658380356	0	0.0021040116232769724	29579705682104766e-27	44028497863132803e-27	8147720785157241e-24	8996030586180437e-24	1.161245329417234	12788914585530332e-27	0.00016206626717895487
0	0	0	0	0	0	0	0	4126310025651505e-26	1202777820298077e-26	0	3.9565587862554543	0.00809211276895699	0.002261631491806524	3267623316738658e-26	4616057973748825e-26	412573773168705e-25	0.008282708785568643	0.0033631195658380356	0	0.0021040116232769724	29579705682104766e-27	44028497863132803e-27	8147720785157241e-24	8996030586180437e-24	1.161245329417234	12788914585530332e-27	0.00016206626717895487
0	0	0	0	0	0	0	0	4126310025651505e-26	1202777820298077e-26	0	3.9565587862554543	0.00809211276895699	0.002261631491806524	3267623316738658e-26	4616057973748825e-26	412573773168705e-25	0.008282708785568643	0.0033631195658380356	0	0.0021040116232769724	29579705682104766e-27	44028497863132803e-27	8147720785157241e-24	8996030586180437e-24	1.161245329417234	12788914585530332e-27	0.00016206626717895487
4126310025651505e-26	4126310025651505e-26	4126310025651505e-26	4126310025651505e-26	4126310025651505e-26	4126310025651505e-26	4126310025651505e-26	4126310025651505e-26	4126310025651505e-26	28673552000879553e-27	4126310025651505e-26	3.9565587857181463	0.008092112768517198	0.0022616314917860447	6777174148541696e-26	941275135048305e-26	4998790462169253e-26	0.008282708794574692	0.0033631195507226783	4126310025651505e-26	0.0021040113427325756	20260199901407456e-27	43309497135205506e-27	8135400551532503e-24	9006852188769485e-24	1.1612453294185894	5179264492135829e-26	0.000162066284672339
1202777820298077e-26	1202777820298077e-26	1202777820298077e-26	1202777820298077e-26	1202777820298077e-26	1202777820298077e-26	1202777820298077e-26	1202777820298077e-26	28673552000879553e-27	1202777820298077e-26	1202777820298077e-26	3.95655878626026	0.008092112749825985	0.0022616314862334533	57036457425961646e-27	6430319005692099e-26	6871246731052418e-26	0.008282709002981182	0.0033631195415724548	1202777820298077e-26	0.0021040115862941654	6650976311303914e-26	4675076644963132e-26	8891020407817561e-24	9000005713949729e-24	1.1612453294205267	6850009436116294e-26	0.000162066273204762
