-.3010902584607562	-4018612991340429e-21	-.34249213676201706	-.1485435207836637	-.3011211210899907	-.5036030131881168
-.30108631180054507	9892370749920871e-22	-.2844273744752561	-.154209033739385	-.30109602062476637	-.4245377821962959
-.3010849584855419	-42799881450380435e-23	-.28261176811084193	-.1509593079510377	-.301093912483877	-.41967793238223894
-.301104614601463	9527864248095034e-21	-.2973146219790351	-.13013025976852255	-.30111885853183057	-.4425273668306905
-.3012269821104512	3824570462092129e-23	-.3581316283522924	-.15690717292134465	-.30123623242276537	-.5029714566422501
-.3010867115026151	1033529309758132e-23	-.37579006154381117	-.1750984795932264	-.30109261373214785	-.5323947941042352
-.30109411798605923	9525889924556406e-23	-.31018894882070086	-.15011518613177685	-.3010942993043766	-.4617421515405307
-.3011012952136358	12346741308008465e-23	-.32420588698723735	-.1259732879880506	-.3011013664554689	-.447257529268111
-.3010977233817743	697724648323921e-22	-.32316318550092565	-.15206242584066765	-.3011003804131493	-.46199762174069
-.3011004443090837	10940310978084315e-24	-.3328298085974217	-.16374928970786612	-.3011005900543064	-.500382641727275
-.3010992535932389	9470451338868625e-23	-.3449784060448083	-.1846658001489798	-.3011012926001683	-.49077370786689845
-.301118076847335	9353263378260631e-23	-.329021460686358	-.1918358079640076	-.30114318594611167	-.5249066598928829
-.30110703938056904	2237389273836862e-20	-.35628575719637484	-.20456833652616435	-.3011071500358102	-.5567095060067303
-.30110016174640936	16945290557475357e-23	-.3513216851879103	-.18214763941233028	-.3011002492714318	-.5428560503380113
-.3010998996270959	15581374776127761e-23	-.3590740990331141	-.18923317513111032	-.3010999868735336	-.543893428016485
-.30108694223623333	10684161861288031e-23	-.3630581328598371	-.1991210011030149	-.3010872173704758	-.553801926835392
-.3011037297498798	13912643335269455e-23	-.3498308546120838	-.17377385534646472	-.30110384609330093	-.5352438269048668
-.3011024469271051	17196074674904835e-23	-.3685595550022388	-.17032196138383562	-.3011041996789454	-.5378346376349334
-.301028241063618	-5230501885955226e-23	-.3554418051640846	-.1751793969331411	-.3010408455496094	-.5309966608797295
-.3011368133347866	2972036894428243e-22	-.386996591838711	-.16959023538848428	-.3011385005080806	-.5681547495937579
-.3011012068720813	12129287839962994e-23	-.3642364064491814	-.18785269123798065	-.3011013275993363	-.5493157725285744
-.3011056509118596	13297913805007003e-22	-.363203538047213	-.1852791473754642	-.30110816936286183	-.5422981684773529
-.30116267981666417	10777013111363906e-23	-.3664216418886414	-.17764161408203827	-.30118456127783816	-.5468320220988111
-.30110200282745736	29046449851584588e-21	-.3550697949033304	-.18317086595308715	-.301102111094284	-.5455696290014006
-.30111553754650217	9962452731942254e-23	-.35514820916437734	-.18550830223533052	-.30114387579279456	-.5504713884391993
-.3010986357564628	-14717883442905811e-22	-.35735353477272325	-.1812491765345282	-.3011005757807399	-.5069558212810944
-.30107346982832023	24986695260146985e-21	-.3697878476328737	-.20254950736914756	-.3010754141270161	-.529280729520438
-.301100449125187	1018765822537099e-22	-.35540390540710876	-.1974226983490971	-.30110252395923087	-.5260095550228541
