-.999964628106334	23647461667500753e-21	-1.0730725153576053	-.6701257074002354	-1.000113206056755	-1.8164409166579802
-1.0000224755135787	3061175852227385e-21	-1.0709417241380075	-.6775345349639814	-1.000136160447755	-1.8033239316531446
-1.000026333181792	4652496602847173e-21	-1.051799094836652	-.6699569088757076	-1.0001210622211367	-1.7909765871072056
-1.000091725651934	-18623318455021957e-21	-1.108939207786861	-.6992139764352359	-1.0000900877719403	-1.679359403814892
-1.0000726553061476	7403663271898678e-23	-1.1997913138325018	-.6785866817400059	-1.00009262696677	-2.0121778800703516
-1.0000062517503905	4816505124464357e-22	-.9897971592849203	-.6335416134914681	-.9999989682271947	-2.458164238188402
-.9999663293613298	10185204648243223e-21	-1.0873351315459285	-.6310267114527068	-1.0000103829265192	-1.7294523004128408
-1.0000314495210254	26545964846944656e-23	-1.1493895188833214	-.6277788186167181	-1.000014098102885	-1.6945065205218783
-1.0000318529597276	6440670473986828e-20	-1.132209119357823	-.7090326887558258	-1.00005010816617	-1.7485013193470016
-1.00005880685844	7608921912616239e-20	-1.1435681764212429	-.7286329895763975	-1.000068419014042	-1.8105631575894447
-1.0000910965481082	-4848020536791289e-20	-1.2620878219610352	-.7707377965713202	-1.0001024163344354	-2.0154305687466465
-1.0001358556945446	-16532972656282523e-21	-1.2721265190738982	-.7951290784842395	-1.0001379477289718	-2.0731250846754943
-1.00008954273154	-2455728255253308e-20	-1.2550659597458498	-.7993817225316144	-1.0000466131219747	-2.0307922735195154
-1.0001091541271194	-17134164076938575e-21	-1.247906754266683	-.7750701920200949	-1.0001325101965555	-1.9835411495311934
-1.0001245246513275	.0001477205419241639	-1.21588212799048	-.7837950233565237	-1.0001251912255764	-2.1563031330391067
-1.0000585229662633	-30360090922678966e-21	-1.2722070771033778	-.7886799641372724	-1.0000596386009541	-2.04510259633564
-1.0001376763124032	-3388331560489781e-20	-1.2618945891327356	-.7213650928652654	-1.00014601219739	-2.09832603496329
-1.0000237861411045	29603902171547046e-23	-1.3062615113895966	-.7549454783434814	-1.0000256058167594	-2.068411113054368
-1.0001013797367915	-555173389922292e-19	-1.3546074100029495	-.7486314720273595	-1.0001049446675288	-2.107835070650946
-1.0000315363131174	37961969760816073e-23	-1.3356161847669574	-.7738990428290363	-1.0000322571596802	-2.0952652237341454
-1.0001213220008351	-3865664856285592e-20	-1.2801404377400327	-.7363418188808352	-1.000128687805334	-2.122489297843473
-1.0001548777102862	1437091095819093e-21	-1.3500382427267466	-.7569430432088774	-1.0001602861077588	-2.0761627768146376
-1.0000626164583808	18921905134470344e-23	-1.3118077126699759	-.7535544787412665	-1.0000641089552866	-2.0544478542461313
